"STATION","NAME","DATE","AWND","PGTM","PRCP","SNWD","TAVG","TMAX","TMIN","TSUN","WSF2","WT01","WT02","WT03","WT08","WT09"
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-04","1.6"," 1406","0.0",,"-1.7","3.9","-7.2",,"4.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-05","1.9"," 2321","0.0",,"0.6","7.2","-6.1",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-06","1.3"," 1339","3.8",,"0.6","4.4","-3.3",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-07","1.1"," 0959","3.6",,"-2.2","1.1","-6.1",,"3.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-08","2.1"," 1139","3.6",,"-0.6","2.2","-3.9",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-09","1.3"," 1346","10.9",,"-5.6","-2.8","-8.9",,"4.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-10","2.1"," 1205","2.3",,"-8.9","-3.9","-14.4",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-11","0.7"," 0209","2.5",,"-9.4","-3.9","-15.0",,"3.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-12","1.6"," 2140","0.3",,"-3.9","2.2","-10.0",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-13","2.1"," 0026","0.0",,"-2.8","5.6","-11.1",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-14","2.3"," 1740","0.0",,"1.7","10.0","-6.7",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-15","2.7"," 1424","0.0",,"4.4","13.3","-5.0",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-16","2.4"," 1840","0.0",,"2.8","10.6","-5.0",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-17","3.4"," 1959","0.0",,"4.4","13.3","-4.4",,"12.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-18","2.3"," 0023","0.0",,"-0.6","3.9","-5.0",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-19","2.4"," 1243","0.0",,"-3.9","1.1","-8.9",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-20","2.5"," 0127","0.0",,"-4.4","2.8","-12.2",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-21","2.3"," 1422","0.0",,"-0.6","9.4","-10.6",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-22","3.0"," 1527","0.0",,"5.0","15.0","-5.0",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-23","2.0"," 1801","0.0",,"4.4","13.3","-4.4",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-24","3.2"," 1042","0.0",,"4.4","11.7","-3.3",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-25","2.6"," 1209","0.0",,"2.2","10.0","-6.1",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-26","2.0"," 2139","0.0",,"3.9","13.3","-5.6",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-27","2.7"," 1556","0.0",,"6.1","16.7","-5.0",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-28","3.9"," 1819","0.8",,"6.1","14.4","-2.8",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-29","1.3"," 1444","2.0",,"3.3","8.3","-1.7",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-11-30","2.0"," 2003","0.0",,"3.3","11.1","-5.0",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-01","2.4"," 1418","0.0",,"5.0","15.0","-5.0",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-02","2.7"," 1404","0.0",,"3.9","12.8","-5.0",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-03","2.6"," 1736","0.0",,"2.2","11.1","-7.2",,"4.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-04","2.8"," 1002","0.0",,"3.9","12.2","-5.0",,"8.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-05","2.1"," 1410","0.0",,"-7.2","-0.6","-14.4",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-06","1.6"," 1519","2.3",,"-11.7","-6.1","-17.8",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-07","1.7"," 1354","0.0",,"-12.2","-6.7","-17.8",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-08","1.5"," 0038","1.3",,"-11.7","-3.3","-20.6",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-09","1.6"," 2323","3.3",,"-11.1","-5.6","-17.2",,"3.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-10","2.3"," 2024","0.0",,"-11.7","-4.4","-19.4",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-11","2.3"," 0617","0.3",,"-10.0","-0.6","-19.4",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-12","2.1"," 2224","0.0",,"-5.0","4.4","-14.4",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-13","2.0"," 1735","0.0",,"-5.0","3.9","-13.9",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-14","1.5"," 1817","0.0",,"-3.3","6.1","-13.3",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-15","2.5"," 1304","0.0",,"-3.9","5.0","-13.3",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-16","2.5"," 1544","0.0",,"-2.2","6.1","-11.1",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-17","2.8"," 1725","0.0",,"-1.1","7.8","-10.6",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-18","3.3"," 2317","0.0",,"-1.1","7.8","-10.6",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-19","4.1"," 1537","0.0",,"0.6","5.6","-4.4",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-20","3.5"," 0259","0.0",,"-3.9","3.9","-12.2",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-21","1.5"," 0919","0.0",,"-19.4","-12.2","-26.7",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-22","2.5"," 1826","0.0",,"-18.9","-11.7","-26.7",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-23","1.9"," 2129","0.0",,"-15.6","-8.9","-22.8",,"4.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-24","2.0"," 0746","0.0",,"-14.4","-7.2","-22.2",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-25","1.9"," 0024","0.0",,"-11.1","-3.3","-18.9",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-26","1.3"," 1009","7.1",,"-6.1","0.0","-12.2",,"4.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-27","2.1"," 1507","4.6",,"-5.6","0.0","-11.7",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-28","2.3"," 1736","0.0",,"-5.0","1.1","-11.7",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-29","2.3"," 0644","0.0",,"-0.6","5.0","-6.7",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-30","1.6"," 0543","0.0",,"-1.7","4.4","-8.3",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1998-12-31","1.7"," 1436","0.0",,"-1.7","6.7","-10.0",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-01","2.5"," 1308","3.6",,"-4.4","1.1","-10.6",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-02","1.7"," 1223","0.0",,"-8.3","-4.4","-12.2",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-03","1.0"," 1326","0.0",,"-11.1","-7.2","-15.0",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-04","0.9"," 2347","0.0",,"-7.2","-3.3","-11.1",,"4.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-05","1.2"," 0524","2.5",,"-3.3","-1.1","-6.1",,"3.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-06","1.8"," 1428","0.3",,"-1.1","3.9","-6.1",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-07","2.0"," 1547","0.0",,"-1.1","5.6","-7.8",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-08","2.8"," 1417","0.0",,"-7.2","-1.1","-13.3",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-09","1.7"," 1656","0.0",,"-6.7","0.6","-14.4",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-10","1.0"," 2113","0.0",,"-2.8","3.9","-10.0",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-11","2.5"," 0647","0.0",,"-3.3","5.6","-12.2",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-12","2.3"," 1454","0.3",,"-2.2","4.4","-9.4",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-13","2.1"," 2125","0.5",,"-6.7","-0.6","-13.3",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-14","2.1"," 0034","0.0",,"-7.8","0.6","-16.1",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-15","2.2"," 1141","0.3",,"-5.6","1.7","-12.8",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-16","1.8"," 1409","0.0",,"-7.8","0.6","-16.1",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-17","4.3"," 0819","1.8",,"-3.3","-1.7","-5.6",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-18","1.6"," 1818","1.0",,"0.6","5.6","-4.4",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-19","2.5"," 1917","1.0",,"1.1","5.6","-3.9",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-20","1.4"," 0125","4.6",,"-2.2","2.2","-7.2",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-21","2.6"," 1344","0.0",,"-3.9","-1.7","-6.7",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-22","1.8"," 1823","2.8",,"-7.8","-2.8","-12.8",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-23","1.9"," 2234","8.1",,"-1.1","6.7","-8.9",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-24","5.2"," 1808","0.0",,"3.3","6.7","0.0",,"10.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-25","4.0"," 2255","0.0",,"2.8","8.9","-3.9",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-26","3.3"," 0324","0.3",,"-2.8","5.6","-11.7",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-27","1.2"," 1503","3.3",,"-7.2","-2.8","-12.2",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-28","3.0"," 0059","0.0",,"-10.6","-2.8","-18.9",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-29","2.5"," 0423","0.0",,"-11.1","-2.2","-20.6",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-30","2.5"," 2143","0.0",,"-6.7","2.8","-16.1",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-01-31","2.7"," 2042","0.0",,"-4.4","4.4","-13.9",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-01","3.3"," 0204","0.3",,"-3.9","1.1","-8.9",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-02","1.8"," 1217","0.0",,"-6.1","0.0","-12.8",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-03","2.2"," 1901","0.0",,"-2.8","4.4","-10.6",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-04","2.8"," 1956","0.0",,"0.0","11.1","-11.7",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-05","1.2"," 1625","4.8",,"1.1","5.0","-3.3",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-06","1.5"," 1738","0.3",,"-1.7","2.2","-6.1",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-07","1.7"," 2007","0.8",,"1.7","8.9","-6.1",,"8.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-08","1.7"," 1329","0.0",,"1.7","7.2","-4.4",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-09","3.3"," 1403","0.0",,"2.2","9.4","-5.0",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-10","5.7"," 0714","0.0",,"-2.8","6.1","-12.2",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-11","3.1"," 1316","0.0",,"-16.1","-9.4","-22.8",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-12","2.5"," 2021","4.8",,"-11.7","-1.1","-22.8",,"4.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-13","2.2"," 0611","0.0",,"-4.4","5.6","-15.0",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-14","2.5"," 1300","0.0",,"-2.2","8.9","-13.3",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-15","3.4"," 0204","3.8",,"-5.6","1.1","-12.2",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-16","2.4"," 1512","0.0",,"-7.2","1.1","-15.6",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-17","3.2"," 1909","0.8",,"-2.2","0.6","-5.6",,"11.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-18","1.6"," 0009","0.5",,"-5.0","1.1","-11.7",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-19","3.0"," 1043","2.0",,"-6.7","0.0","-13.9",,"10.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-20","1.8"," 1941","0.0",,"-6.7","0.0","-13.9",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-21","4.4"," 2345","0.3",,"-5.6","3.9","-15.6",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-22","5.5"," 0207","0.0",,"-7.8","0.0","-15.6",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-23","2.6"," 0845","0.5",,"-6.1","2.8","-15.0",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-24","2.8"," 2041","0.0",,"-1.7","7.2","-10.6",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-25","2.7"," 1506","0.0",,"0.6","9.4","-8.3",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-26","3.3"," 1920","0.0",,"-1.1","4.4","-7.2",,"8.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-27","2.0"," 2102","0.0",,"-4.4","3.9","-13.3",,"4.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-02-28","2.7"," 0636","0.0",,"-2.2","7.2","-11.7",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-01","3.0"," 1222","0.0",,"2.2","9.4","-5.6",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-02","2.4"," 1454","0.0",,"-1.1","3.9","-6.1",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-03","2.8"," 1536","0.0",,"1.1","10.0","-7.8",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-04","3.5"," 1525","0.0",,"2.2","7.8","-3.3",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-05","2.3"," 2010","3.8",,"-3.9","-1.7","-6.7",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-06","1.7"," 2333","3.3",,"0.6","6.7","-5.6",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-07","5.1"," 1640","0.0",,"2.2","7.8","-3.3",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-08","2.4"," 1114","4.3",,"-3.3","1.1","-8.3",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-09","3.6"," 1917","0.0",,"0.0","6.1","-6.7",,"12.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-10","2.2"," 0520","0.0",,"0.6","5.6","-4.4",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-11","3.0"," 1511","0.0",,"1.7","7.2","-4.4",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-12","1.7"," 1404","3.3",,"-2.8","-0.6","-5.6",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-13","2.2"," 1504","0.5",,"-2.2","7.2","-11.7",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-14","2.3"," 1303","0.0",,"2.8","12.8","-7.2",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-15","2.4"," 1424","0.0",,"5.0","13.9","-4.4",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-16","3.0"," 1305","0.0",,"3.9","11.7","-3.9",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-17","3.1"," 1726","0.0",,"3.3","12.8","-6.7",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-18","2.6"," 1904","0.0",,"3.9","12.8","-5.0",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-19","3.2"," 1622","0.0",,"5.0","13.9","-3.9",,"6.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-20","2.8"," 1627","0.0",,"6.1","15.0","-3.3",,"4.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-21","4.9"," 1241","0.0",,"6.1","15.0","-2.8",,"14.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-22","3.3"," 1139","0.0",,"2.8","9.4","-4.4",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-23","2.8"," 1927","0.0",,"3.3","12.8","-6.7",,"8.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-24","2.5"," 1220","0.0",,"5.6","14.4","-3.9",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-25","2.9"," 1427","0.0",,"6.7","16.7","-3.3",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-26","3.7"," 1623","1.0",,"6.7","15.0","-2.2",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-27","3.0"," 1521","5.8",,"2.8","10.0","-4.4",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-28","3.5"," 1546","0.0",,"1.1","10.6","-8.3",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-29","2.8"," 1516","0.0",,"3.3","15.0","-8.3",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-30","5.5"," 1215","0.0",,"8.9","15.6","1.7",,"12.5",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-03-31","4.6"," 0920","0.3",,"6.1","11.1","1.1",,"13.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-01","3.8"," 1030","0.3",,"2.8","8.3","-2.8",,"8.9",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-02","1.8"," 1547","7.4",,"-3.9","-0.6","-7.8",,"11.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-03","2.2"," 0336","6.6",,"-7.2","-2.8","-11.7",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-04","1.7"," 1707","0.3",,"-5.0","1.7","-11.7",,"6.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-05","1.5"," 2109","3.8",,"0.0","4.4","-5.0",,"5.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-06","2.3"," 1055","0.0",,"1.7","11.1","-8.3",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-07","4.5"," 2046","0.0",,"5.6","16.1","-5.0",,"13.0",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-08","2.6"," 1232","1.5",,"0.6","6.7","-6.1",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-09","3.8"," 1027","0.0",,"1.7","7.8","-5.0",,"10.7",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-10","3.1"," 0126","1.5",,"-3.3","3.3","-10.0",,"7.6",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-11","2.5"," 1332","0.0",,"0.6","12.2","-11.1",,"9.8",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-12","3.0"," 1121","0.0",,"7.8","17.8","-2.8",,"7.2",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-13","3.4"," 1426","0.0",,"7.2","16.1","-2.2",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-14","3.4"," 1624","0.3",,"1.7","7.8","-4.4",,"9.4",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-15","4.6"," 1645","0.0",,"-4.4","1.7","-10.6",,"10.3",,,,,
"USW00093073","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","1999-04-16","4.2"," 1554","0.0",,"-3.9","2.8","-10.6",,"11.6",,,,,
